pokemonId,latitude,longitude,appearedLocalTime,cluster
16,34.205394,-118.497208,2016-09-06T23:42:06,2
27,36.016860,-115.051650,2016-09-06T23:42:05,2
118,34.007200,-118.499762,2016-09-06T23:42:05,2
10,32.902505,-84.319320,2016-09-06T23:42:04,4
133,48.742332,2.404874,2016-09-06T23:42:03,3
19,36.132705,-79.915466,2016-09-06T23:42:02,4
41,32.888849,-84.325978,2016-09-06T23:42:02,4
41,29.973074,-90.236669,2016-09-06T23:42:01,4
69,53.642729,-113.501691,2016-09-06T23:42:00,2
13,48.608045,-93.434696,2016-09-06T23:41:59,4
21,42.238973,-87.953736,2016-09-06T23:41:59,4
133,39.647907,-77.708409,2016-09-06T23:41:59,4
16,36.131657,-79.915991,2016-09-06T23:41:57,4
4,39.645699,-77.711539,2016-09-06T23:41:57,4
17,39.760028,-84.189707,2016-09-06T23:41:56,4
116,29.557702,-95.666790,2016-09-06T23:41:56,2
54,26.359489,-81.860554,2016-09-06T23:41:55,4
21,36.125227,-79.906545,2016-09-06T23:41:55,4
133,36.015527,-115.045811,2016-09-06T23:41:53,2
17,32.910487,-84.324991,2016-09-06T23:41:53,4
128,32.902565,-84.320635,2016-09-06T23:41:52,4
23,36.016462,-115.048777,2016-09-06T23:41:51,2
16,53.635972,-113.505748,2016-09-06T23:41:51,2
23,33.621140,-111.892211,2016-09-06T23:41:50,2
92,34.008366,-118.498941,2016-09-06T23:41:47,2
21,-22.921644,-43.249393,2016-09-06T23:41:47,1
35,45.813459,-122.542847,2016-09-06T23:41:46,2
60,53.643692,-113.500940,2016-09-06T23:41:46,2
129,34.205245,-118.497481,2016-09-06T23:41:41,2
133,42.240682,-87.954578,2016-09-06T23:41:41,4
17,32.894371,-84.319977,2016-09-06T23:41:41,4
74,32.731814,-117.215754,2016-09-06T23:41:41,2
19,41.577804,-87.848261,2016-09-06T23:41:40,4
16,41.720212,-88.256651,2016-09-06T23:41:40,4
19,34.203766,-118.496387,2016-09-06T23:41:38,2
46,33.555822,-84.353671,2016-09-06T23:41:33,4
16,48.605403,-93.433930,2016-09-06T23:41:32,4
19,42.081239,-72.636229,2016-09-06T23:41:31,4
21,30.141681,-90.934782,2016-09-06T23:41:31,4
16,42.280042,-87.853863,2016-09-06T23:41:31,4
13,45.818195,-122.537065,2016-09-06T23:41:30,2
129,-22.910587,-43.231783,2016-09-06T23:41:26,1
16,36.016386,-115.053781,2016-09-06T23:41:25,2
21,35.000342,-80.753875,2016-09-06T23:41:24,4
30,32.752183,-117.180286,2016-09-06T23:41:21,2
48,48.606785,-93.429642,2016-09-06T23:41:19,4
1,39.056616,-77.513077,2016-09-06T23:41:18,4
19,32.912626,-84.333457,2016-09-06T23:41:18,4
16,36.125247,-79.907770,2016-09-06T23:41:18,4
19,25.724164,-80.441388,2016-09-06T23:41:16,4
96,41.721505,-88.259844,2016-09-06T23:41:16,4
16,53.687269,-0.440875,2016-09-06T23:41:15,3
90,26.134439,-97.167788,2016-09-06T23:41:12,2
19,48.744827,2.409466,2016-09-06T23:41:11,3
46,33.298295,-112.056347,2016-09-06T23:41:10,2
16,29.557612,-95.666790,2016-09-06T23:41:10,2
13,18.501421,-67.136337,2016-09-06T23:41:10,4
16,35.307520,-80.747208,2016-09-06T23:41:09,4
118,-34.917794,-57.950659,2016-09-06T23:41:09,1
61,32.910618,-84.324005,2016-09-06T23:41:08,4
100,34.007760,-118.499762,2016-09-06T23:41:07,2
46,41.579165,-87.850179,2016-09-06T23:41:06,4
133,35.311992,-80.745649,2016-09-06T23:41:06,4
50,33.619227,-111.892211,2016-09-06T23:41:06,2
74,18.501841,-67.136896,2016-09-06T23:41:05,4
16,41.723135,-88.259616,2016-09-06T23:41:05,4
69,18.501350,-67.139223,2016-09-06T23:41:05,4
125,34.008229,-118.498850,2016-09-06T23:41:05,2
79,26.137928,-97.169640,2016-09-06T23:41:05,2
41,18.500759,-67.140061,2016-09-06T23:41:04,4
37,33.296154,-112.057092,2016-09-06T23:41:03,2
19,41.723999,-88.260225,2016-09-06T23:41:03,4
41,53.687695,-0.439982,2016-09-06T23:40:59,3
60,-34.913469,-57.952523,2016-09-06T23:40:57,1
120,-34.915893,-57.960249,2016-09-06T23:40:57,1
16,48.742407,2.405056,2016-09-06T23:40:55,3
56,34.009845,-118.495292,2016-09-06T23:40:55,2
32,48.743335,2.401981,2016-09-06T23:40:55,3
16,53.642796,-113.493168,2016-09-06T23:40:53,2
16,33.601827,-111.715306,2016-09-06T23:40:53,2
126,34.010117,-118.496752,2016-09-06T23:40:52,2
13,32.914301,-84.333621,2016-09-06T23:40:50,4
29,53.683802,-0.439520,2016-09-06T23:40:50,3
16,39.744095,-84.087052,2016-09-06T23:40:50,4
14,14.650898,121.049859,2016-09-06T23:40:49,0
21,39.056573,-77.511196,2016-09-06T23:40:48,4
16,30.141588,-90.935081,2016-09-06T23:40:48,4
96,42.238731,-87.953123,2016-09-06T23:40:48,4
16,33.300523,-112.057371,2016-09-06T23:40:45,2
21,-22.917153,-43.254531,2016-09-06T23:40:45,1
41,42.281885,-87.857776,2016-09-06T23:40:44,4
74,25.709310,-100.360009,2016-09-06T23:40:42,2
52,32.902513,-84.319484,2016-09-06T23:40:40,4
48,26.131021,-97.171913,2016-09-06T23:40:39,2
16,33.619277,-111.894633,2016-09-06T23:40:38,2
10,39.747021,-84.090931,2016-09-06T23:40:38,4
102,36.131818,-79.915903,2016-09-06T23:40:37,4
10,32.881094,-84.336991,2016-09-06T23:40:37,4
23,33.296209,-112.056347,2016-09-06T23:40:34,2
16,41.589605,-87.731767,2016-09-06T23:40:33,4
13,42.237140,-87.950290,2016-09-06T23:40:32,4
66,34.008676,-118.498029,2016-09-06T23:40:32,2
16,32.895879,-84.330005,2016-09-06T23:40:32,4
19,34.204950,-118.501496,2016-09-06T23:40:31,2
16,33.557152,-84.354164,2016-09-06T23:40:29,4
16,33.553694,-84.354821,2016-09-06T23:40:28,4
19,36.126658,-79.905583,2016-09-06T23:40:27,4
29,39.056471,-77.511733,2016-09-06T23:40:25,4
133,48.605325,-93.433921,2016-09-06T23:40:25,4
16,33.553978,-84.355314,2016-09-06T23:40:23,4
56,36.011497,-115.046367,2016-09-06T23:40:21,2
96,43.767414,-79.214670,2016-09-06T23:40:20,4
21,36.125544,-79.905321,2016-09-06T23:40:18,4
23,25.722913,-100.367905,2016-09-06T23:40:17,2
21,35.309360,-80.749026,2016-09-06T23:40:17,4
19,42.284228,-87.855474,2016-09-06T23:40:16,4
120,-34.914336,-57.957319,2016-09-06T23:40:16,1
69,53.639484,-113.504804,2016-09-06T23:40:15,2
63,33.618822,-111.893049,2016-09-06T23:40:14,2
13,19.043279,-98.195285,2016-09-06T23:40:14,2
10,39.639979,-77.713775,2016-09-06T23:40:12,4
133,48.743065,2.403622,2016-09-06T23:40:10,3
13,41.724511,-88.258020,2016-09-06T23:40:10,4
16,42.276835,-87.838820,2016-09-06T23:40:10,4
43,42.278412,-87.832603,2016-09-06T23:40:08,4
13,29.971532,-90.240408,2016-09-06T23:40:07,4
16,41.591412,-87.732460,2016-09-06T23:40:06,4
56,33.623621,-111.894540,2016-09-06T23:40:05,2
21,30.140870,-90.934558,2016-09-06T23:40:05,4
1,35.309748,-80.750758,2016-09-06T23:40:03,4
41,43.769740,-79.215023,2016-09-06T23:40:01,4
16,19.252801,-99.605040,2016-09-06T23:40:01,2
133,53.639661,-113.504816,2016-09-06T23:40:00,2
16,-22.921450,-43.251735,2016-09-06T23:40:00,1
21,32.909016,-84.323512,2016-09-06T23:40:00,4
19,33.620613,-111.896403,2016-09-06T23:39:58,2
126,45.818898,-122.542379,2016-09-06T23:39:57,2
14,53.684901,-0.440037,2016-09-06T23:39:55,3
48,41.588825,-87.735691,2016-09-06T23:39:55,4
13,-34.915061,-57.958207,2016-09-06T23:39:54,1
16,19.253063,-99.603561,2016-09-06T23:39:51,2
41,30.280047,-81.388957,2016-09-06T23:39:51,4
19,53.636235,-113.498441,2016-09-06T23:39:50,2
16,18.501264,-67.142667,2016-09-06T23:39:50,4
48,25.722530,-100.370712,2016-09-06T23:39:50,2
13,53.643437,-113.511662,2016-09-06T23:39:49,2
35,-22.919518,-43.251055,2016-09-06T23:39:49,1
16,39.748073,-84.089528,2016-09-06T23:39:48,4
19,39.754712,-84.087548,2016-09-06T23:39:47,4
16,39.749330,-84.076406,2016-09-06T23:39:46,4
13,32.913336,-84.333621,2016-09-06T23:39:45,4
133,33.625487,-111.891652,2016-09-06T23:39:45,2
16,19.252415,-99.605387,2016-09-06T23:39:44,2
19,48.608373,-93.434201,2016-09-06T23:39:44,4
16,30.283843,-81.389559,2016-09-06T23:39:43,4
16,33.556531,-84.353917,2016-09-06T23:39:43,4
98,32.902800,-84.335512,2016-09-06T23:39:43,4
16,36.126609,-79.906982,2016-09-06T23:39:42,4
72,26.358399,-81.859103,2016-09-06T23:39:42,4
7,14.648241,121.049232,2016-09-06T23:39:40,0
129,30.280030,-81.388700,2016-09-06T23:39:38,4
21,36.126194,-79.908032,2016-09-06T23:39:38,4
16,29.557258,-95.666625,2016-09-06T23:39:38,2
32,32.754997,-117.183962,2016-09-06T23:39:38,2
13,32.880503,-84.339456,2016-09-06T23:39:37,4
43,18.496247,-67.141643,2016-09-06T23:39:37,4
41,25.722677,-100.378872,2016-09-06T23:39:36,2
58,34.009783,-118.499032,2016-09-06T23:39:34,2
19,14.653143,121.048336,2016-09-06T23:39:34,0
13,39.749360,-84.091178,2016-09-06T23:39:33,4
77,34.010113,-118.499945,2016-09-06T23:39:32,2
13,39.742670,-84.092169,2016-09-06T23:39:31,4
16,39.646847,-77.712613,2016-09-06T23:39:30,4
43,30.141235,-90.934036,2016-09-06T23:39:29,4
16,53.682262,-0.443593,2016-09-06T23:39:25,3
41,-22.920626,-43.257931,2016-09-06T23:39:24,1
13,-34.918834,-57.960515,2016-09-06T23:39:24,1
16,36.134376,-79.910393,2016-09-06T23:39:24,4
7,35.310535,-80.752144,2016-09-06T23:39:23,4
32,32.904603,-84.292104,2016-09-06T23:39:23,4
46,-34.916303,-57.951902,2016-09-06T23:39:22,1
13,42.276528,-87.834752,2016-09-06T23:39:21,4
69,-34.916971,-57.958651,2016-09-06T23:39:20,1
37,33.295799,-112.055415,2016-09-06T23:39:19,2
21,33.624479,-111.893049,2016-09-06T23:39:18,2
19,42.240909,-87.954348,2016-09-06T23:39:18,4
1,-22.910026,-43.230573,2016-09-06T23:39:15,1
96,43.772693,-79.208765,2016-09-06T23:39:14,4
13,41.727060,-88.256879,2016-09-06T23:39:14,4
21,32.904577,-84.291528,2016-09-06T23:39:13,4
19,36.126594,-79.906807,2016-09-06T23:39:12,4
16,30.142172,-90.929113,2016-09-06T23:39:12,4
19,14.649061,121.048605,2016-09-06T23:39:11,0
10,36.011816,-115.046367,2016-09-06T23:39:11,2
13,25.724633,-80.442952,2016-09-06T23:39:09,4
129,30.137170,-90.934708,2016-09-06T23:39:07,4
16,42.239173,-87.951975,2016-09-06T23:39:07,4
13,41.815355,-87.920572,2016-09-06T23:39:06,4
13,32.823520,-96.717667,2016-09-06T23:39:06,2
60,49.126042,-122.666856,2016-09-06T23:39:06,2
16,41.720499,-88.255054,2016-09-06T23:39:05,4
58,32.754245,-117.183686,2016-09-06T23:39:04,2
16,19.253799,-99.605300,2016-09-06T23:39:03,2
48,41.816137,-87.916587,2016-09-06T23:39:02,4
118,19.250503,-99.606779,2016-09-06T23:39:02,2
13,53.634694,-113.498960,2016-09-06T23:39:02,2
98,48.748664,2.402432,2016-09-06T23:38:59,3
19,34.205848,-118.502682,2016-09-06T23:38:58,2
98,33.555909,-84.353671,2016-09-06T23:38:58,4
16,48.607405,-93.427221,2016-09-06T23:38:56,4
98,-34.917176,-57.958295,2016-09-06T23:38:56,1
13,30.141419,-90.933439,2016-09-06T23:38:56,4
13,39.748665,-84.086970,2016-09-06T23:38:56,4
118,43.767577,-79.214053,2016-09-06T23:38:56,4
19,41.818337,-87.913752,2016-09-06T23:38:54,4
39,41.070330,-81.475571,2016-09-06T23:38:54,4
118,14.651406,121.048605,2016-09-06T23:38:52,0
16,33.602452,-111.716890,2016-09-06T23:38:52,2
100,34.007703,-118.499671,2016-09-06T23:38:51,2
29,32.729791,-117.216029,2016-09-06T23:38:49,2
128,32.741628,-117.212170,2016-09-06T23:38:49,2
133,36.134976,-79.908557,2016-09-06T23:38:49,4
13,41.726533,-88.258020,2016-09-06T23:38:49,4
58,32.731582,-117.214651,2016-09-06T23:38:47,2
102,19.042813,-98.193320,2016-09-06T23:38:46,2
19,42.280599,-87.842505,2016-09-06T23:38:45,4
16,34.008183,-118.499032,2016-09-06T23:38:45,2
16,35.308833,-80.751018,2016-09-06T23:38:42,4
13,53.642591,-113.514443,2016-09-06T23:38:42,2
41,32.910692,-84.329512,2016-09-06T23:38:41,4
118,35.311795,-80.745303,2016-09-06T23:38:40,4
19,32.906067,-84.335923,2016-09-06T23:38:40,4
10,33.604498,-111.713909,2016-09-06T23:38:38,2
52,26.137782,-97.168883,2016-09-06T23:38:38,2
69,14.647007,121.051023,2016-09-06T23:38:37,0
41,29.975238,-90.239015,2016-09-06T23:38:35,4
127,-34.917483,-57.957496,2016-09-06T23:38:34,1
16,33.555144,-84.352192,2016-09-06T23:38:33,4
48,41.727202,-88.261137,2016-09-06T23:38:31,4
16,33.555220,-84.351946,2016-09-06T23:38:30,4
21,32.911249,-84.330170,2016-09-06T23:38:30,4
19,33.300016,-112.058303,2016-09-06T23:38:29,2
79,35.310584,-80.749459,2016-09-06T23:38:27,4
46,41.579456,-87.844884,2016-09-06T23:38:27,4
13,53.635813,-113.507379,2016-09-06T23:38:26,2
102,34.007554,-118.499945,2016-09-06T23:38:25,2
116,41.579500,-87.851407,2016-09-06T23:38:24,4
102,-22.923117,-43.251433,2016-09-06T23:38:23,1
17,29.561109,-95.667365,2016-09-06T23:38:22,2
10,30.142883,-90.930605,2016-09-06T23:38:22,4
19,32.912966,-84.333210,2016-09-06T23:38:21,4
116,-22.918074,-43.254229,2016-09-06T23:38:20,1
29,45.818525,-122.541476,2016-09-06T23:38:17,2
16,19.254286,-99.601300,2016-09-06T23:38:17,2
10,41.588970,-87.735153,2016-09-06T23:38:14,4
48,32.905522,-84.331649,2016-09-06T23:38:13,4
16,35.000915,-80.756906,2016-09-06T23:38:12,4
118,18.497331,-67.136430,2016-09-06T23:38:12,4
46,34.204653,-118.497299,2016-09-06T23:38:11,2
13,53.687039,-0.434273,2016-09-06T23:38:10,3
50,32.753601,-117.181205,2016-09-06T23:38:09,2
84,25.724689,-100.372467,2016-09-06T23:38:09,2
43,35.000593,-80.757166,2016-09-06T23:38:09,4
19,32.822469,-96.719255,2016-09-06T23:38:08,2
13,41.723991,-88.259692,2016-09-06T23:38:08,4
19,55.100176,-105.294366,2016-09-06T23:38:06,2
16,34.209114,-118.495748,2016-09-06T23:38:05,2
79,32.824024,-96.718085,2016-09-06T23:38:04,2
16,36.138512,-79.908644,2016-09-06T23:38:03,4
116,26.134614,-97.167957,2016-09-06T23:38:03,2
48,36.125796,-79.908294,2016-09-06T23:37:59,4
16,55.098311,-105.303396,2016-09-06T23:37:59,2
19,36.133059,-79.908732,2016-09-06T23:37:59,4
27,36.015346,-115.057025,2016-09-06T23:37:57,2
16,33.556549,-84.354328,2016-09-06T23:37:57,4
48,33.601145,-111.714934,2016-09-06T23:37:55,2
118,30.279335,-81.386295,2016-09-06T23:37:55,4
41,18.501526,-67.142667,2016-09-06T23:37:55,4
46,25.725104,-100.369221,2016-09-06T23:37:53,2
133,42.280555,-87.831988,2016-09-06T23:37:52,4
69,14.652731,121.050038,2016-09-06T23:37:51,0
10,-34.914772,-57.956431,2016-09-06T23:37:50,1
41,36.016456,-115.052391,2016-09-06T23:37:49,2
19,29.559570,-95.669584,2016-09-06T23:37:48,2
16,18.500770,-67.136709,2016-09-06T23:37:47,4
43,53.685315,-0.442443,2016-09-06T23:37:46,3
48,36.137344,-79.908732,2016-09-06T23:37:44,4
19,32.911047,-84.329594,2016-09-06T23:37:43,4
16,39.756654,-84.089446,2016-09-06T23:37:43,4
16,53.681344,-0.439880,2016-09-06T23:37:42,3
96,43.771308,-79.214406,2016-09-06T23:37:41,4
19,32.824784,-96.716998,2016-09-06T23:37:41,2
129,35.000099,-80.754049,2016-09-06T23:37:40,4
14,41.069646,-81.475828,2016-09-06T23:37:40,4
19,55.098491,-105.303366,2016-09-06T23:37:40,2
23,25.725586,-100.380364,2016-09-06T23:37:40,2
147,34.007509,-118.499489,2016-09-06T23:37:39,2
74,30.285921,-81.388528,2016-09-06T23:37:39,4
41,26.358764,-81.857481,2016-09-06T23:37:38,4
29,35.311788,-80.745216,2016-09-06T23:37:37,4
17,32.927644,-84.335594,2016-09-06T23:37:37,4
10,53.682972,-0.434709,2016-09-06T23:37:37,3
13,41.590240,-87.732306,2016-09-06T23:37:36,4
16,41.578717,-87.851254,2016-09-06T23:37:36,4
74,36.012242,-115.050908,2016-09-06T23:37:36,2
16,25.725195,-100.378170,2016-09-06T23:37:33,2
13,18.500956,-67.136802,2016-09-06T23:37:30,4
16,36.016445,-115.045626,2016-09-06T23:37:29,2
13,14.647815,121.051023,2016-09-06T23:37:29,0
124,43.769435,-79.214934,2016-09-06T23:37:28,4
41,41.727739,-88.255510,2016-09-06T23:37:28,4
48,42.282765,-87.855474,2016-09-06T23:37:26,4
114,-34.917750,-57.952879,2016-09-06T23:37:26,1
13,32.923941,-84.337155,2016-09-06T23:37:25,4
41,36.137190,-79.908907,2016-09-06T23:37:25,4
48,35.000042,-80.757772,2016-09-06T23:37:24,4
54,35.312299,-80.750758,2016-09-06T23:37:24,4
104,18.500447,-67.138292,2016-09-06T23:37:21,4
19,30.141057,-90.933663,2016-09-06T23:37:21,4
23,33.623914,-111.892956,2016-09-06T23:37:20,2
21,-34.913474,-57.953855,2016-09-06T23:37:20,1
21,32.823402,-96.716580,2016-09-06T23:37:20,2
60,39.760292,-84.191767,2016-09-06T23:37:19,4
58,34.206030,-118.502590,2016-09-06T23:37:17,2
129,32.825052,-96.716915,2016-09-06T23:37:17,2
16,53.637236,-113.500092,2016-09-06T23:37:16,2
48,35.309524,-80.748940,2016-09-06T23:37:15,4
19,32.911940,-84.329923,2016-09-06T23:37:13,4
13,41.364274,-85.047093,2016-09-06T23:37:13,4
41,53.870629,-2.395534,2016-09-06T23:37:12,3
21,41.817470,-87.917277,2016-09-06T23:37:12,4
118,39.761067,-84.189625,2016-09-06T23:37:12,4
32,34.898623,-77.527412,2016-09-06T23:37:09,4
10,-34.917749,-57.952612,2016-09-06T23:37:09,1
7,33.601152,-111.713536,2016-09-06T23:37:09,2
72,26.139364,-97.168462,2016-09-06T23:37:08,2
96,42.240677,-87.954272,2016-09-06T23:37:08,4
19,32.902190,-84.318169,2016-09-06T23:37:07,4
96,53.685142,-0.443540,2016-09-06T23:37:07,3
13,41.873611,-87.826998,2016-09-06T23:37:07,4
35,19.250296,-99.605474,2016-09-06T23:37:07,2
16,55.098509,-105.303916,2016-09-06T23:37:06,2
41,32.823502,-96.718001,2016-09-06T23:37:04,2
19,-34.915375,-57.951902,2016-09-06T23:37:04,1
16,39.640670,-77.709840,2016-09-06T23:37:03,4
13,41.071865,-81.473083,2016-09-06T23:37:03,4
19,41.365846,-85.049122,2016-09-06T23:37:03,4
19,39.746244,-84.091426,2016-09-06T23:37:02,4
13,33.556280,-84.354164,2016-09-06T23:36:59,4
16,33.296880,-112.055881,2016-09-06T23:36:59,2
21,36.131979,-79.909869,2016-09-06T23:36:57,4
129,35.308015,-80.750325,2016-09-06T23:36:57,4
16,53.636765,-113.503658,2016-09-06T23:36:56,2
13,32.879459,-84.337730,2016-09-06T23:36:55,4
19,41.590192,-87.733845,2016-09-06T23:36:54,4
22,53.571846,-113.567241,2016-09-06T23:36:53,2
13,41.590243,-87.732460,2016-09-06T23:36:52,4
129,26.132524,-97.167536,2016-09-06T23:36:51,2
19,39.744691,-84.084577,2016-09-06T23:36:51,4
46,48.607958,-93.429694,2016-09-06T23:36:51,4
19,30.283190,-81.390503,2016-09-06T23:36:49,4
16,39.646236,-77.711360,2016-09-06T23:36:48,4
129,34.207616,-118.497573,2016-09-06T23:36:48,2
13,55.112488,-105.284407,2016-09-06T23:36:48,2
29,39.742257,-84.091921,2016-09-06T23:36:44,4
13,53.644396,-113.511795,2016-09-06T23:36:44,2
54,26.137799,-97.168546,2016-09-06T23:36:41,2
16,49.130050,-122.667865,2016-09-06T23:36:41,2
133,39.742514,-84.092251,2016-09-06T23:36:41,4
120,53.868752,-2.391717,2016-09-06T23:36:37,3
129,35.312293,-80.750672,2016-09-06T23:36:37,4
69,41.070460,-81.476257,2016-09-06T23:36:37,4
44,39.056325,-77.510389,2016-09-06T23:36:37,4
10,53.871587,-2.390087,2016-09-06T23:36:37,3
100,-22.919649,-43.250224,2016-09-06T23:36:37,1
41,29.972897,-90.234397,2016-09-06T23:36:36,4
10,32.904383,-84.291117,2016-09-06T23:36:34,4
16,32.743724,-117.210884,2016-09-06T23:36:32,2
48,32.822514,-96.718419,2016-09-06T23:36:31,2
19,36.130607,-79.908557,2016-09-06T23:36:30,4
13,32.930764,-84.336662,2016-09-06T23:36:30,4
95,-22.916760,-43.251055,2016-09-06T23:36:28,1
129,34.011208,-118.500675,2016-09-06T23:36:27,2
60,26.357472,-81.855689,2016-09-06T23:36:27,4
13,53.644051,-113.510000,2016-09-06T23:36:26,2
19,32.912575,-84.324580,2016-09-06T23:36:22,4
120,20.526271,-97.452883,2016-09-06T23:36:21,2
119,35.310244,-80.749459,2016-09-06T23:36:20,4
96,39.639313,-77.709035,2016-09-06T23:36:19,4
46,29.973611,-90.239748,2016-09-06T23:36:18,4
13,53.680906,-0.444071,2016-09-06T23:36:18,3
54,32.824213,-96.717834,2016-09-06T23:36:17,2
96,43.771606,-79.211321,2016-09-06T23:36:16,4
13,45.812059,-122.544906,2016-09-06T23:36:16,2
23,36.016795,-115.052299,2016-09-06T23:36:15,2
60,32.822746,-96.719004,2016-09-06T23:36:13,2
16,53.644247,-113.511215,2016-09-06T23:36:11,2
16,42.278477,-87.840202,2016-09-06T23:36:10,4
43,45.812972,-122.543079,2016-09-06T23:36:09,2
10,48.746927,2.402898,2016-09-06T23:36:09,3
16,26.133062,-97.169640,2016-09-06T23:36:08,2
10,-34.921831,-57.954921,2016-09-06T23:36:07,1
13,42.281619,-87.855935,2016-09-06T23:36:07,4
13,33.554482,-84.356793,2016-09-06T23:36:07,4
16,53.872003,-2.394820,2016-09-06T23:36:06,3
48,35.001066,-80.756646,2016-09-06T23:36:05,4
58,20.527398,-97.450348,2016-09-06T23:36:03,2
129,41.872806,-87.825462,2016-09-06T23:36:03,4
19,14.652557,121.072609,2016-09-06T23:36:03,0
16,33.624792,-111.893608,2016-09-06T23:36:00,2
32,45.820345,-122.540950,2016-09-06T23:35:58,2
19,36.132901,-79.907857,2016-09-06T23:35:58,4
10,33.556729,-84.352521,2016-09-06T23:35:57,4
16,53.644829,-113.505824,2016-09-06T23:35:57,2
19,32.912959,-84.333046,2016-09-06T23:35:57,4
16,39.640259,-77.708230,2016-09-06T23:35:56,4
16,41.579044,-87.847877,2016-09-06T23:35:56,4
19,32.912861,-84.325074,2016-09-06T23:35:55,4
13,19.249473,-99.607127,2016-09-06T23:35:55,2
19,42.286548,-87.856088,2016-09-06T23:35:55,4
19,53.684224,-0.439726,2016-09-06T23:35:54,3
27,33.600658,-111.715772,2016-09-06T23:35:54,2
16,36.016441,-115.048870,2016-09-06T23:35:52,2
120,53.869453,-2.390631,2016-09-06T23:35:50,3
22,35.310217,-80.749113,2016-09-06T23:35:50,4
19,33.556393,-84.348988,2016-09-06T23:35:49,4
21,42.233290,-87.959095,2016-09-06T23:35:49,4
19,34.898049,-77.526785,2016-09-06T23:35:49,4
10,39.639816,-77.712255,2016-09-06T23:35:47,4
60,41.874117,-87.825078,2016-09-06T23:35:47,4
41,29.551438,-95.663338,2016-09-06T23:35:47,2
10,14.653051,121.048963,2016-09-06T23:35:46,0
43,41.069991,-81.472053,2016-09-06T23:35:45,4
13,33.555400,-84.348248,2016-09-06T23:35:42,4
46,39.757152,-84.189954,2016-09-06T23:35:39,4
98,19.252756,-99.607649,2016-09-06T23:35:38,2
19,39.742502,-84.092004,2016-09-06T23:35:36,4
41,43.771548,-79.211497,2016-09-06T23:35:35,4
79,32.824129,-96.717751,2016-09-06T23:35:34,2
69,32.930051,-84.336416,2016-09-06T23:35:34,4
27,20.527766,-97.448235,2016-09-06T23:35:34,2
19,39.756815,-84.086310,2016-09-06T23:35:33,4
27,34.009475,-118.498667,2016-09-06T23:35:33,2
29,39.759167,-84.190119,2016-09-06T23:35:32,4
13,39.646894,-77.710824,2016-09-06T23:35:31,4
21,53.575802,-113.576621,2016-09-06T23:35:31,2
14,53.867213,-2.392208,2016-09-06T23:35:30,3
111,36.015650,-115.053503,2016-09-06T23:35:29,2
19,41.726868,-88.259616,2016-09-06T23:35:29,4
46,33.300140,-112.057185,2016-09-06T23:35:29,2
13,53.871955,-2.388658,2016-09-06T23:35:28,3
48,32.912919,-84.334115,2016-09-06T23:35:28,4
19,29.551761,-95.664242,2016-09-06T23:35:26,2
54,34.009897,-118.499215,2016-09-06T23:35:25,2
48,35.000941,-80.757252,2016-09-06T23:35:25,4
129,32.823074,-96.719422,2016-09-06T23:35:24,2
128,39.749686,-84.091261,2016-09-06T23:35:24,4
23,25.710345,-100.354482,2016-09-06T23:35:24,2
29,35.311115,-80.745303,2016-09-06T23:35:22,4
133,20.529751,-97.449418,2016-09-06T23:35:21,2
19,53.870654,-2.398563,2016-09-06T23:35:20,3
60,26.358436,-81.856543,2016-09-06T23:35:19,4
46,32.902748,-84.320799,2016-09-06T23:35:19,4
72,34.008767,-118.498303,2016-09-06T23:35:18,2
19,29.554876,-95.665310,2016-09-06T23:35:18,2
16,32.904043,-84.291364,2016-09-06T23:35:17,4
16,29.973425,-90.242241,2016-09-06T23:35:16,4
98,-34.919106,-57.957230,2016-09-06T23:35:16,1
13,42.279020,-87.844500,2016-09-06T23:35:15,4
16,32.904850,-84.328444,2016-09-06T23:35:15,4
48,35.000375,-80.754308,2016-09-06T23:35:15,4
19,55.112541,-105.292939,2016-09-06T23:35:12,2
16,32.914049,-84.333868,2016-09-06T23:35:12,4
21,49.129327,-122.665689,2016-09-06T23:35:10,2
13,39.742261,-84.092004,2016-09-06T23:35:10,4
118,30.285694,-81.390503,2016-09-06T23:35:09,4
74,25.707789,-100.355711,2016-09-06T23:35:09,2
16,35.310795,-80.745563,2016-09-06T23:35:07,4
19,32.929167,-84.338224,2016-09-06T23:35:06,4
16,39.754567,-84.091013,2016-09-06T23:35:06,4
133,32.912172,-84.333128,2016-09-06T23:35:06,4
133,53.685060,-0.442739,2016-09-06T23:35:05,3
60,26.134706,-97.167957,2016-09-06T23:35:04,2
13,19.246185,-99.603213,2016-09-06T23:35:01,2
41,32.910202,-84.324498,2016-09-06T23:35:00,4
60,14.648701,121.049948,2016-09-06T23:35:00,0
48,48.747219,2.403974,2016-09-06T23:34:58,3
60,39.759564,-84.193250,2016-09-06T23:34:58,4
16,30.141230,-90.934782,2016-09-06T23:34:57,4
16,33.552708,-84.348495,2016-09-06T23:34:56,4
98,48.746191,2.400558,2016-09-06T23:34:56,3
32,32.754262,-117.183962,2016-09-06T23:34:56,2
133,35.308607,-80.748074,2016-09-06T23:34:55,4
19,32.910794,-84.324005,2016-09-06T23:34:52,4
19,53.571326,-113.579188,2016-09-06T23:34:50,2
133,41.589720,-87.733614,2016-09-06T23:34:49,4
16,29.971538,-90.236963,2016-09-06T23:34:47,4
16,-37.505816,143.808597,2016-09-06T23:34:47,0
